1.124000	-0.000150	-0.000165	-0.000015	0.000158	-0.000068	-0.000090	0.000000
1.128000	-0.000151	-0.000159	-0.000008	0.000155	-0.000071	-0.000084	0.000000
1.132000	-0.000159	-0.000175	-0.000016	0.000167	-0.000071	-0.000096	0.000000
1.136000	-0.000164	-0.000179	-0.000016	0.000172	-0.000074	-0.000097	0.000000
1.140000	-0.000160	-0.000174	-0.000014	0.000167	-0.000073	-0.000094	0.000000
1.144000	-0.000150	-0.000163	-0.000013	0.000156	-0.000068	-0.000088	0.000000
1.148000	-0.000143	-0.000158	-0.000015	0.000151	-0.000064	-0.000087	0.000000
1.152000	-0.000149	-0.000161	-0.000012	0.000155	-0.000069	-0.000087	0.000000
1.156000	-0.000161	-0.000166	-0.000005	0.000163	-0.000078	-0.000085	0.000000
1.160000	-0.000147	-0.000164	-0.000017	0.000155	-0.000065	-0.000090	0.000000
1.164000	-0.000142	-0.000163	-0.000022	0.000152	-0.000060	-0.000093	0.000000
1.168000	-0.000137	-0.000153	-0.000016	0.000145	-0.000060	-0.000084	0.000000
1.172000	-0.000143	-0.000145	-0.000002	0.000144	-0.000070	-0.000074	0.000000
1.176000	-0.000154	-0.000143	0.000011	0.000149	-0.000082	-0.000066	0.000000
1.180000	-0.000152	-0.000140	0.000012	0.000146	-0.000082	-0.000064	0.000000
1.184000	-0.000141	-0.000142	-0.000001	0.000142	-0.000070	-0.000071	0.000000
1.188000	-0.000135	-0.000142	-0.000007	0.000139	-0.000064	-0.000075	0.000000
1.192000	-0.000137	-0.000141	-0.000005	0.000139	-0.000066	-0.000073	0.000000
1.196000	-0.000151	-0.000148	0.000003	0.000150	-0.000077	-0.000073	0.000000
1.200000	-0.000148	-0.000145	0.000003	0.000146	-0.000075	-0.000071	0.000000
1.204000	-0.000137	-0.000132	0.000005	0.000134	-0.000071	-0.000063	0.000000
1.208000	-0.000134	-0.000126	0.000009	0.000130	-0.000071	-0.000059	0.000000
1.212000	-0.000136	-0.000130	0.000006	0.000133	-0.000071	-0.000062	0.000000
1.216000	-0.000140	-0.000141	-0.000001	0.000140	-0.000069	-0.000071	0.000000
1.220000	-0.000135	-0.000144	-0.000008	0.000140	-0.000064	-0.000076	0.000000
1.224000	-0.000138	-0.000135	0.000003	0.000136	-0.000070	-0.000066	0.000000
1.228000	-0.000132	-0.000124	0.000008	0.000128	-0.000070	-0.000058	0.000000
1.232000	-0.000130	-0.000118	0.000011	0.000124	-0.000070	-0.000053	0.000000
1.236000	-0.000130	-0.000122	0.000007	0.000126	-0.000068	-0.000058	0.000000
1.240000	-0.000117	-0.000120	-0.000003	0.000119	-0.000057	-0.000062	0.000000
1.244000	-0.000116	-0.000116	0.000001	0.000116	-0.000058	-0.000058	0.000000
1.248000	-0.000123	-0.000117	0.000006	0.000120	-0.000065	-0.000056	0.000000
1.252000	-0.000127	-0.000114	0.000013	0.000121	-0.000070	-0.000051	0.000000
1.256000	-0.000125	-0.000108	0.000017	0.000116	-0.000071	-0.000045	0.000000
1.260000	-0.000120	-0.000116	0.000004	0.000118	-0.000062	-0.000056	0.000000
1.264000	-0.000113	-0.000130	-0.000017	0.000121	-0.000048	-0.000073	0.000000
